location,country,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,latitude,longitude,vegetables,fruits
guayaquil,unknown,2016-06-08,1465362000,28,23,25.7,30.7,23,26.6,20.9,75.12,0,,0,,,,,20.5,178.3,1012.4,78.6,10.1,,,0,06:18:56,1465384736,18:18:52,1465427932,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-09,1465448400,31,22,26,33.7,22,27.1,20.4,72.14,0,,0,,,,,24.1,183.5,1012.9,40.9,10.2,,,0,06:19:08,1465471148,18:19:03,1465514343,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-10,1465534800,29,23,25.3,30.8,23,25.7,19.4,70.52,0,,0,,,,,22.3,219,1013.4,61.6,9.9,,,0,06:19:21,1465557561,18:19:14,1465600754,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-11,1465621200,32,22,26.7,34.9,22,27.8,19.7,66.12,0,,0,,,,,24.1,195.8,1012.6,42.6,10.2,,,0,06:19:34,1465643974,18:19:26,1465687166,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-12,1465707600,32.2,23,27.6,35.9,23,29,21,68.28,0,,0,,,,,20.5,165.6,1013.5,69.5,10,,,0,06:19:47,1465730387,18:19:38,1465773578,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-13,1465794000,32,24,27,34.9,24,28,21.3,72.74,0.2,,11.76,,,,,20.2,201.2,1013.2,56.4,10.9,,,0,06:20:00,1465816800,18:19:50,1465859990,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-14,1465880400,32,22.8,28.9,32.9,22.8,29.4,17.4,51.03,0,,0,,,,,20.3,183.6,1012.9,22.1,10.4,,,0,06:20:13,1465903213,18:20:02,1465946402,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-15,1465966800,31,23,26.7,33.1,23,27.5,19.4,65.2,0,,0,,,,,22.3,170,1013.4,49.3,10.5,,,0,06:20:27,1465989627,18:20:15,1466032815,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-16,1466053200,32,22,26.7,34.2,22,27.5,19,64,0,,0,,,,,24.1,194.5,1012.1,23.6,10.8,,,0,06:20:40,1466076040,18:20:28,1466119228,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-17,1466139600,30,24,26.7,32.6,24,27.8,20.2,67.9,0,,0,,,,,20.4,200.7,1012.4,71.2,10,,,0,06:20:53,1466162453,18:20:40,1466205640,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-18,1466226000,31,23,26.5,33,23,27.3,19.7,67.15,0,,0,,,,,22.3,200,1011.3,46.3,10,,,0,06:21:06,1466248866,18:20:53,1466292053,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-19,1466312400,30,24,26.6,32.6,24,27.7,20.1,68.13,0,,0,,,,,22.3,197.3,1011,67.3,10.3,,,0,06:21:19,1466335279,18:21:06,1466378466,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-20,1466398800,32.8,23,27.7,35.7,23,28.9,20,64.09,0,,0,,,,,20.5,196.7,1010.7,56.3,10.7,,,0,06:21:33,1466421693,18:21:19,1466464879,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-21,1466485200,31.1,24,27.3,33.1,24,28.4,19.9,64.29,0,,0,,,,,18.4,165.1,1010.7,73.1,10,,,0,06:21:46,1466508106,18:21:32,1466551292,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-22,1466571600,30,23,25.9,32.6,23,26.8,20.5,72.82,0,,0,,,,,22.3,182.4,1011.7,55,10,,,0,06:21:58,1466594518,18:21:45,1466637705,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-23,1466658000,30,22,25.5,32.6,22,26.4,20.3,73.64,0,,0,,,,,22.3,173.3,1012.8,69.4,10,,,0,06:22:11,1466680931,18:21:58,1466724118,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-24,1466744400,32,23.8,27.4,34.9,23.8,28.7,20.2,65.76,0,,0,,,,,83.5,186.9,1011.1,70.7,10.3,,,0,06:22:24,1466767344,18:22:11,1466810531,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-25,1466830800,32,23,27,36.8,23,28.4,20.5,68.35,0,,0,,,,,27.7,176.8,1011.5,43.1,10.1,,,0,06:22:36,1466853756,18:22:24,1466896944,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-26,1466917200,30,23,26.6,31.9,23,27.3,19,63.84,0,,0,,,,,20.5,199.5,1008.3,76.5,10,,,0,06:22:49,1466940169,18:22:37,1466983357,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-27,1467003600,30,23,25.9,31.9,23,26.4,19.5,69.01,0,,0,,,,,20.5,210,1009.9,78.8,10,,,0,06:23:01,1467026581,18:22:50,1467069770,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84204099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-28,1467090000,32,23,27.6,34.2,23,28.7,19.8,63.73,0,,0,,,,,22.3,208,1009,39.2,10,,,0,06:23:12,1467112992,18:23:03,1467156183,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-29,1467176400,31,24,27.1,33.7,24,28.2,20.4,67.92,0,,0,,,,,23.9,204.4,1009.6,59.4,10,,,0,06:23:24,1467199404,18:23:15,1467242595,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-06-30,1467262800,30.1,23.3,26.6,32.6,23.3,27.6,20.4,69.67,0,,0,,,,,20.5,204.7,1010.2,68.2,10,,,0,06:23:35,1467285815,18:23:28,1467329008,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-01,1467349200,31,22,26.2,33.7,22,27.3,20.6,72.01,0,,0,,,,,22.3,169.4,1011.5,67.7,10,,,0,06:23:46,1467372226,18:23:40,1467415420,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-02,1467435600,28,23.8,25.8,30.7,23.8,26.5,20.7,73.61,0,,0,,,,,16.6,184,1013.5,86.5,10,,,0,06:23:56,1467458636,18:23:52,1467501832,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-03,1467522000,30,18,25.6,31.9,18,26.5,20.4,73.85,0,,0,,,,,22.3,199.1,1012.7,69.4,10,,,0,06:24:06,1467545046,18:24:03,1467588243,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-04,1467608400,30,23.1,26.1,32.6,23.1,27,20.9,73.48,0,,0,,,,,25.9,188.6,1011.8,41.4,10.3,,,0,06:24:16,1467631456,18:24:15,1467674655,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-05,1467694800,31.2,24,27,34.8,24,28.4,21.2,71.07,0,,0,,,,,24.1,121.6,1011.3,69.1,10.2,,,0,06:24:26,1467717866,18:24:26,1467761066,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-06,1467781200,29,23,25.7,32,23,26.8,21.4,77.37,0,,0,,,,,22.3,193.8,1011.2,75.9,10,,,0,06:24:35,1467804275,18:24:37,1467847477,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-07,1467867600,28,23,25.6,30.1,23,26.2,20.4,73.46,0,,0,,,,33.5,16.6,214.8,1010.9,81.8,10.2,,,0,06:24:43,1467890683,18:24:47,1467933887,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-08,1467954000,30,23,26.4,32.6,23,27.4,20.5,71.02,0,,0,,,,,20.5,202.7,1010.4,64,10,,,0,06:24:51,1467977091,18:24:58,1468020298,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-09,1468040400,29,23,25.9,31.4,23,26.7,20.5,72.44,0,,0,,,,,22.3,214.5,1011.5,63.8,10,,,0,06:24:59,1468063499,18:25:07,1468106707,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-10,1468126800,29.1,23,26.2,30.9,23,27.2,20.4,71.05,0,,0,,,,,18.4,198.3,1011.7,83.8,10.3,,,0,06:25:06,1468149906,18:25:17,1468193117,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-11,1468213200,31,23,26.3,33.7,23,27.3,20.8,72.47,0,,0,,,,,23.9,163.2,1012.5,59.6,10,,,0,06:25:13,1468236313,18:25:26,1468279526,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-12,1468299600,29,24,25.6,32,24,26.4,20.5,73.84,0,,0,,,,,24.1,188.2,1011.6,69.7,10,,,0,06:25:19,1468322719,18:25:35,1468365935,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-13,1468386000,29,22.8,25.3,31.4,22.8,26,20.4,74.25,0,,0,,,,,22.3,201.8,1012.6,86.7,10.3,,,0,06:25:24,1468409124,18:25:43,1468452343,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-14,1468472400,30,23,25.8,32.6,23,26.6,21.2,76.56,0,,0,,,,,20.5,213.8,1012.9,63.3,10,,,0,06:25:29,1468495529,18:25:51,1468538751,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-15,1468558800,26.4,23,24.1,26.4,23,24.1,21,83.05,0,,0,,,,,16.6,236.7,,60.6,9.7,,,0,06:25:34,1468581934,18:25:58,1468625158,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-16,1468645200,22.7,22.7,22.7,22.7,22.7,22.7,20.4,86.87,0,,0,,,,,0,,,60,10,,,0,06:25:38,1468668338,18:26:05,1468711565,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,84202099999,obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-17,1468731600,29.1,22.1,25.7,30.8,22.1,26.3,20.5,74.3,0,,0,,,,,11,170,1012.4,86.7,9.3,,,0,06:25:41,1468754741,18:26:11,1468797971,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-18,1468818000,31,22,26.8,33.7,22,28.4,21.2,73.19,0,,0,,,,,31.7,173.3,1008.9,52.6,10,,,0,06:25:44,1468841144,18:26:17,1468884377,0.49,Partially cloudy,Becoming cloudy in the afternoon.,wind,"c(""""SEGU"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-19,1468904400,27,22,24.6,29.2,22,24.8,20.6,78.35,0,,0,,,,,18.4,165,1011.8,89,10,,,0,06:25:46,1468927546,18:26:23,1468970783,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-20,1468990800,27.1,21.9,24.1,29.2,21.9,24.6,20.6,80.94,0,,0,,,,,22.3,203.8,1012.8,56.2,10,,,0,06:25:48,1469013948,18:26:28,1469057188,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-21,1469077200,31,22,26.3,33.7,22,27.6,20.9,73.28,0,,0,,,,,25.9,178.3,1012.1,46.4,10.3,,,0,06:25:49,1469100349,18:26:32,1469143592,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-22,1469163600,28,22,24.3,29.7,22,24.6,19.8,76.82,0,,0,,,,,24.1,214.8,1013,73.6,10,,,0,06:25:49,1469186749,18:26:36,1469229996,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-23,1469250000,31,21,25.5,34.4,21,26.4,20.3,74.43,0,,0,,,,,25.9,136.3,1011.6,44.1,10.4,,,0,06:25:49,1469273149,18:26:39,1469316399,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-24,1469336400,27,22,24.1,28.8,22,24.2,19.8,77.49,0,,0,,,,,20.5,218.7,1012.7,83.9,10,,,0,06:25:48,1469359548,18:26:42,1469402802,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-25,1469422800,30,21,25.2,33.3,21,26.1,20.1,74.32,0,,0,,,,,27.7,177.1,1009.2,25.4,10,,,0,06:25:46,1469445946,18:26:44,1469489204,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-26,1469509200,30,22,25.6,34.2,22,26.7,20.8,75.34,0,,0,,,,,22.3,173.3,1009.8,76.2,10.2,,,0,06:25:44,1469532344,18:26:46,1469575606,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-27,1469595600,30,22,25.5,33.3,22,26.4,19.9,71.8,0,,0,,,,,24.1,175.6,1009.4,58.2,10,,,0,06:25:41,1469618741,18:26:47,1469662007,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-28,1469682000,29,21.7,25,35.6,21.7,26,20.5,76.45,0,,0,,,,,22.3,202.5,1010,65.2,10,,,0,06:25:37,1469705137,18:26:48,1469748408,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-29,1469768400,31,20.8,25.3,33.7,20.8,26.1,19.4,71.12,0,,0,,,,,24.1,187.4,1010.2,37.7,10.2,,,0,06:25:33,1469791533,18:26:48,1469834808,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-30,1469854800,30,21.2,25.5,31.9,21.2,26.1,19,68.61,0,,0,,,,,20.5,196.8,1010.2,52,10,,,0,06:25:28,1469877928,18:26:47,1469921207,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-07-31,1469941200,28,22.2,25,30.1,22.2,25.8,20.5,76.17,0,,0,,,,,22.3,192.1,1010.8,71,10,,,0,06:25:23,1469964323,18:26:46,1470007606,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-01,1470027600,30,21,24.9,32.6,21,25.6,19.5,73.14,0,,0,,,,,22.3,201.6,1011.1,44,10,,,0,06:25:17,1470050717,18:26:45,1470094005,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-02,1470114000,30,21,25.4,32.6,21,26.2,19.8,72.35,0,,0,,,,,29.5,165,1011.5,60.7,10,,,0,06:25:10,1470137110,18:26:42,1470180402,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""84190099999"""", """"SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-03,1470200400,30,20.9,24.9,32.6,20.9,25.7,19.8,74.27,0,,0,,,,,27.7,195,1011.6,64.9,10,,,0,06:25:03,1470223503,18:26:40,1470266800,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-04,1470286800,27,22,24.2,29.2,22,24.7,19.9,77.02,0,,0,,,,,25.9,199.2,1012,73.7,10,,,0,06:24:54,1470309894,18:26:36,1470353196,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-05,1470373200,30,21,24.7,33.3,21,25.6,20,75.92,0,,0,,,,,29.5,176.7,1011.4,51.3,10,,,0,06:24:46,1470396286,18:26:32,1470439592,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-06,1470459600,28,22,24.9,30.2,22,25.5,20.3,75.91,0,,0,,,,,24.1,162.9,1011.5,73.9,10,,,0,06:24:36,1470482676,18:26:28,1470525988,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-07,1470546000,30,21.9,25,32.6,21.9,25.7,19.9,74.09,0,,0,,,,,20.5,163.2,1011.4,62.4,10,,,0,06:24:26,1470569066,18:26:23,1470612383,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-08,1470632400,30,22,25.3,32.6,22,26.1,19.9,72.75,0,,0,,,,,29.5,193.4,1011,55.2,10,,,0,06:24:16,1470655456,18:26:17,1470698777,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-09,1470718800,31.2,21,25.7,33.4,21,26.8,20.6,73.67,0,,0,,,,,27.7,195,1010.9,29,10,,,0,06:24:05,1470741845,18:26:11,1470785171,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-10,1470805200,31,20.9,25.5,34.6,20.9,26.6,20,72.75,0,,0,,,,,27.7,192.7,1011.6,20.1,10,,,0,06:23:53,1470828233,18:26:05,1470871565,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-11,1470891600,29,21,24.4,30.8,21,24.8,19.5,74.98,0.4,,4.17,,,,,20.5,202.1,1012,73.5,10,,,0,06:23:40,1470914620,18:25:57,1470957957,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-12,1470978000,29,21,24.7,30.8,21,25.2,19.5,73.67,0,,0,,,,,27.7,194.3,1011.4,62.9,10,,,0,06:23:27,1471001007,18:25:50,1471044350,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-13,1471064400,28,22,24.6,29.7,22,25,19.1,72.26,0,,0,,,,,24.1,214.6,1011.9,70.9,10,,,0,06:23:14,1471087394,18:25:41,1471130741,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-14,1471150800,32,20,24.6,34.9,20,25.3,18.9,71.94,0,,0,,,,,27.7,190.1,1010.6,31.8,10,,,0,06:23:00,1471173780,18:25:33,1471217133,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-15,1471237200,31,21,24.9,33,21,25.5,18.5,68.64,0,,0,,,,,27.7,166.3,1010.1,46.8,10.2,,,0,06:22:45,1471260165,18:25:23,1471303523,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
guayaquil,unknown,2016-08-16,1471323600,29,22,24.7,30.8,22,25.1,19.1,71.54,0,,0,,,,,25.9,196.6,1011,75.4,10,,,0,06:22:30,1471346550,18:25:14,1471389914,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"c(""""SEGU"""", """"84202099999"""", """"84203099999"""")",obs,-2.1596,-79.9283,0,1
