"","Date","Country Name","Country EU Code","Product Name","Currency Code","Prices Unit","Euro exchange rate","Weekly price with taxes","Weekly price without taxes"
"15226",2018-06-04,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","0.134347206921568","957.626890936937","561.033936104468"
"15227",2018-06-04,"Denmark","DK","Heating gas oil","DKK","1000L","0.134347206921568","1388.61273074133","780.261708359083"
"15228",2018-06-04,"Estonia","EE","Automotive gas oil","EUR","1000L","1","1331","616.17"
"15229",2018-06-04,"Estonia","EE","Euro-super 95","EUR","1000L","1","1381","587.83"
"15230",2018-06-04,"Estonia","EE","Heating gas oil","EUR","1000L","1","875","671.17"
"15231",2018-06-04,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","602","308.67"
"15232",2018-06-04,"Finland","FI","Automotive gas oil","EUR","1000L","1","1417","682.82"
"15233",2018-06-04,"Finland","FI","Euro-super 95","EUR","1000L","1","1585","604.41"
"15234",2018-06-04,"Finland","FI","Heating gas oil","EUR","1000L","1","1063","628.56"
"15235",2018-06-04,"France","FR","Automotive gas oil","EUR","1000L","1","1479.11","623.09"
"15236",2018-06-04,"France","FR","Euro-super 95","EUR","1000L","1","1560.71","609.19"
"15237",2018-06-04,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","586.2","446.7"
"15238",2018-06-04,"France","FR","Heating gas oil","EUR","1000L","1","926.14","615.58"
"15239",2018-06-04,"France","FR","LPG - motor fuel","EUR","1000L","1","804.46","554.98"
"15240",2018-06-04,"Germany","DE","Automotive gas oil","EUR","1000L","1","1294","616.99"
"15241",2018-06-04,"Germany","DE","Euro-super 95","EUR","1000L","1","1472","582.47"
"15242",2018-06-04,"Germany","DE","Heating gas oil","EUR","1000L","1","736","557.14"
"15243",2018-06-04,"Germany","DE","LPG - motor fuel","EUR","1000L","1","585","399.8"
"15244",2018-06-04,"Greece","GR","Automotive gas oil","EUR","1000L","1","1427","728.36"
"15245",2018-06-04,"Greece","GR","Euro-super 95","EUR","1000L","1","1654","621.5"
"15246",2018-06-04,"Greece","GR","Fuel oil - Sulphur less than 1%","EUR","t","1","509.82","464.51"
"15247",2018-06-04,"Greece","GR","Lead substitute petrol","EUR","1000L","1","1709","665.81"
"15248",2018-06-04,"Hungary","HU","Automotive gas oil","HUF","1000L","0.00313833793622897","1283.81025608838","656.697087622395"
"15249",2018-06-04,"Hungary","HU","Euro-super 95","HUF","1000L","0.00313833793622897","1252.69470248556","601.381308059252"
"15250",2018-06-04,"Hungary","HU","Fuel oil - Sulphur less than 1%","HUF","t","0.00313833793622897","691.689681144866","669.853125784584"
"15251",2018-06-04,"Hungary","HU","Heating gas oil","HUF","1000L","0.00313833793622897","1283.81025608838","656.697087622395"
"15252",2018-06-04,"Hungary","HU","LPG - motor fuel","HUF","1000L","0.00313833793622897","723.140503389405","461.166959578207"
"15253",2018-06-04,"Ireland","IE","Automotive gas oil","EUR","1000L","1","1349","597.73"
"15254",2018-06-04,"Ireland","IE","Euro-super 95","EUR","1000L","1","1459","578.47"
"15255",2018-06-04,"Ireland","IE","Fuel oil - Sulphur less than 1%","EUR","t","1","564.64","462.8"
"15256",2018-06-04,"Ireland","IE","Heating gas oil","EUR","1000L","1","751.68","539.99"
"15257",2018-06-04,"Italy","IT","Automotive gas oil","EUR","1000L","1","1528.71","635.64"
"15258",2018-06-04,"Italy","IT","Euro-super 95","EUR","1000L","1","1648.66","622.96"
"15259",2018-06-04,"Italy","IT","Fuel oil - Sulphur less than 1%","EUR","t","1","471.56","440.17"
"15260",2018-06-04,"Italy","IT","Heating gas oil","EUR","1000L","1","1300.64","662.89"
"15261",2018-06-04,"Italy","IT","LPG - motor fuel","EUR","1000L","1","657.91","392"
"15262",2018-06-04,"Latvia","LV","Automotive gas oil","EUR","1000L","1","1203.81","612.57"
"15263",2018-06-04,"Latvia","LV","Euro-super 95","EUR","1000L","1","1299.94","588.88"
"15264",2018-06-04,"Latvia","LV","Heating gas oil","EUR","1000L","1","779.51","612.57"
"15265",2018-06-04,"Latvia","LV","LPG - motor fuel","EUR","1000L","1","520.14","288.88"
"15266",2018-06-04,"Lithuania","LT","Automotive gas oil","EUR","1000L","1","1183.55","631.14"
"15267",2018-06-04,"Lithuania","LT","Euro-super 95","EUR","1000L","1","1261.63","608.24"
"15268",2018-06-04,"Lithuania","LT","Fuel oil - Sulphur higher than 1%","EUR","t","1","338.8","323.74"
"15269",2018-06-04,"Lithuania","LT","Heating gas oil","EUR","1000L","1","695","553.24"
"15270",2018-06-04,"Lithuania","LT","LPG - motor fuel","EUR","1000L","1","562.27","303.52"
"15271",2018-06-04,"Luxembourg","LU","Automotive gas oil","EUR","1000L","1","1131","631.67"
"15272",2018-06-04,"Luxembourg","LU","Euro-super 95","EUR","1000L","1","1267","620.82"
"15273",2018-06-04,"Luxembourg","LU","Heating gas oil","EUR","1000L","1","685","590.88"
"15274",2018-06-04,"Luxembourg","LU","LPG - motor fuel","EUR","1000L","1","547","452.41"
"15275",2018-06-04,"Malta","MT","Automotive gas oil","EUR","1000L","1","1180","527.6"
"15276",2018-06-04,"Malta","MT","Euro-super 95","EUR","1000L","1","1310","560.79"
"15277",2018-06-04,"Malta","MT","Heating gas oil","EUR","1000L","1","1000","615.37"
"15278",2018-06-04,"Netherlands","NL","Automotive gas oil","EUR","1000L","1","1379","641.86"
"15279",2018-06-04,"Netherlands","NL","Euro-super 95","EUR","1000L","1","1680","602.04"
"15280",2018-06-04,"Netherlands","NL","Fuel oil - Sulphur less than 1%","EUR","t","1","757","720.27"
"15281",2018-06-04,"Netherlands","NL","Heating gas oil","EUR","1000L","1","1120","427.81"
"15282",2018-06-04,"Netherlands","NL","LPG - motor fuel","EUR","1000L","1","686","379.69"
"15283",2018-06-04,"Poland","PL","Automotive gas oil","PLN","1000L","0.233383121732636","1185.69361463779","622.295089619119"
"15284",2018-06-04,"Poland","PL","Euro-super 95","PLN","1000L","0.233383121732636","1197.16672890217","583.229088872293"
"15285",2018-06-04,"Poland","PL","Fuel oil - Sulphur higher than 1%","PLN","t","0.233383121732636","380.769230769231","365.832710978342"
"15286",2018-06-04,"Poland","PL","Fuel oil - Sulphur less than 1%","PLN","t","0.233383121732636","425.599794622853","410.663274831964"
"15287",2018-06-04,"Poland","PL","Heating gas oil","PLN","1000L","0.233383121732636","846.601941747573","634.148618371919"
"15288",2018-06-04,"Poland","PL","LPG - motor fuel","PLN","1000L","0.233383121732636","501.129574309186","298.300970873786"
"15289",2018-06-04,"Portugal","PT","Automotive gas oil","EUR","1000L","1","1382","652.48"
"15290",2018-06-04,"Portugal","PT","Euro-super 95","EUR","1000L","1","1599","640.8"
"15291",2018-06-04,"Portugal","PT","Fuel oil - Sulphur less than 1%","EUR","t","1","662.97","626.11"
"15292",2018-06-04,"Portugal","PT","Heating gas oil","EUR","1000L","1","1198","627.03"
"15293",2018-06-04,"Portugal","PT","LPG - motor fuel","EUR","1000L","1","639","378.52"
"15294",2018-06-04,"Romania","RO","Automotive gas oil","RON","1000L","0.214832001374925","1273.3909083097","675.20623872132"
"15295",2018-06-04,"Romania","RO","Euro-super 95","RON","1000L","0.214832001374925","1252.24499441437","627.72192145742"
"15296",2018-06-04,"Romania","RO","Fuel oil - Sulphur less than 1%","RON","t","0.214832001374925","453.686517143594","438.418406805878"
"15297",2018-06-04,"Romania","RO","Heating gas oil","RON","1000L","0.214832001374925","1013.76213800808","525.777691844977"
"15298",2018-06-04,"Romania","RO","LPG - motor fuel","RON","1000L","0.214832001374925","504.040989945862","356.95626020452"
"15299",2018-06-04,"Slovakia","SK","Automotive gas oil","EUR","1000L","1","1308","673.95"
"15300",2018-06-04,"Slovakia","SK","Euro-super 95","EUR","1000L","1","1438","618.16"
"15301",2018-06-04,"Slovakia","SK","Fuel oil - Sulphur higher than 1%","EUR","t","1","563.38","422.23"
"15302",2018-06-04,"Slovakia","SK","Fuel oil - Sulphur less than 1%","EUR","t","1","570.02","428.87"
"15303",2018-06-04,"Slovakia","SK","LPG - motor fuel","EUR","1000L","1","584","388.39"
"15304",2018-06-04,"Slovenia","SI","Automotive gas oil","EUR","1000L","1","1291.55","589.66"
"15305",2018-06-04,"Slovenia","SI","Euro-super 95","EUR","1000L","1","1352.23","561.62"
"15306",2018-06-04,"Slovenia","SI","Fuel oil - Sulphur less than 1%","EUR","t","1","585.12","483.34"
"15307",2018-06-04,"Slovenia","SI","Heating gas oil","EUR","1000L","1","1000.18","566.49"
"15308",2018-06-04,"Slovenia","SI","LPG - motor fuel","EUR","1000L","1","620.3","393.9"
"15309",2018-06-04,"Spain","ES","Automotive gas oil","EUR","1000L","1","1242.56","659.53"
"15310",2018-06-04,"Spain","ES","Euro-super 95","EUR","1000L","1","1337.18","643.74"
"15311",2018-06-04,"Spain","ES","Fuel oil - Sulphur less than 1%","EUR","t","1","418.29","401.64"
"15312",2018-06-04,"Spain","ES","Heating gas oil","EUR","1000L","1","785.22","559.55"
"15313",2018-06-04,"Spain","ES","LPG - motor fuel","EUR","1000L","1","665.54","517.62"
"15314",2018-06-04,"Sweden","SE","Automotive gas oil","SEK","1000L","0.0974820389343264","1549.76945497792","793.952214304514"
"15315",2018-06-04,"Sweden","SE","Euro-super 95","SEK","1000L","0.0974820389343264","1553.86370061316","618.913465194038"
"15316",2018-06-04,"Sweden","SE","Fuel oil - Sulphur less than 1%","SEK","t","0.0974820389343264","882.992308667128","436.524570347913"
"15317",2018-06-04,"Sweden","SE","Heating gas oil","SEK","1000L","0.0974820389343264","1220.37764541883","570.679352329333"
"15318",2018-06-04,"United Kingdom","UK","Automotive gas oil","GBP","1000L","1.14060200974074","1509.49551173109","596.934061797817"
"15319",2018-06-04,"United Kingdom","UK","Euro-super 95","GBP","1000L","1.14060200974074","1464.87516111003","559.750436280269"
"15320",2018-06-04,"United Kingdom","UK","Heating gas oil","GBP","1000L","1.14060200974074","714.119512278581","553.055102483091"
"15321",2018-06-04,"United Kingdom","UK","Standard Grade Burning Oil UK","GBP","1000L","1.14060200974074","570.939741995825","543.747790083606"
"15322",2018-06-11,"Austria","AT","Automotive gas oil","EUR","1000L","1","1244","627.03"
"15323",2018-06-11,"Austria","AT","Euro-super 95","EUR","1000L","1","1295","585.81"
"15324",2018-06-11,"Austria","AT","Fuel oil - Sulphur less than 1%","EUR","t","1","477.7","410"
"15325",2018-06-11,"Austria","AT","Heating gas oil","EUR","1000L","1","815.57","570.46"
"15326",2018-06-11,"Belgium","BE","Automotive gas oil","EUR","1000L","1","1411.2","592.53"
"15327",2018-06-11,"Belgium","BE","Euro-super 95","EUR","1000L","1","1410.6","551.04"
"15328",2018-06-11,"Belgium","BE","Fuel oil - Sulphur less than 1%","EUR","t","1","388.24","371.89"
"15329",2018-06-11,"Belgium","BE","Heating gas oil","EUR","1000L","1","707.3","565.9"
"15330",2018-06-11,"Belgium","BE","LPG - motor fuel","EUR","1000L","1","546","451.24"
"15331",2018-06-11,"Bulgaria","BG","Automotive gas oil","BGN","1000L","0.511299723898149","1127.41589119542","609.213621024645"
"15332",2018-06-11,"Bulgaria","BG","Euro-super 95","BGN","1000L","0.511299723898149","1132.11984865528","580.412107577462"
"15333",2018-06-11,"Bulgaria","BG","Heating gas oil","BGN","1000L","0.511299723898149","1034.66612128029","531.920441762961"
"15334",2018-06-11,"Bulgaria","BG","LPG - motor fuel","BGN","1000L","0.511299723898149","499.028530524594","321.893854177319"
"15335",2018-06-11,"Croatia","HR","Automotive gas oil","HRK","1000L","0.135523391337345","1361.19694259229","674.255976581558"
"15336",2018-06-11,"Croatia","HR","Euro-super 95","HRK","1000L","0.135523391337345","1420.55618799805","613.324659836288"
"15337",2018-06-11,"Croatia","HR","Fuel oil - Sulphur less than 1%","HRK","t","0.135523391337345","575.296796227029","553.613053613054"
"15338",2018-06-11,"Croatia","HR","Heating gas oil","HRK","1000L","0.135523391337345","784.409389060552","581.042988019732"
"15339",2018-06-11,"Croatia","HR","LPG - motor fuel","HRK","1000L","0.135523391337345","667.452702336423","526.45416598905"
"15340",2018-06-11,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1346.43","670.75"
"15341",2018-06-11,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1330.81","628.63"
"15342",2018-06-11,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","585.6","567.9"
"15343",2018-06-11,"Cyprus","CY","Heating gas oil","EUR","1000L","1","883.21","606.76"
"15344",2018-06-11,"Czech Republic","CZ","Automotive gas oil","CZK","1000L","0.0389377774316642","1263.68662876723","618.000545128884"
"15345",2018-06-11,"Czech Republic","CZ","Euro-super 95","CZK","1000L","0.0389377774316642","1293.70765516704","569.218908184721"
"15346",2018-06-11,"Czech Republic","CZ","Fuel oil - Sulphur less than 1%","CZK","t","0.0389377774316642","377.735378864574","359.356747916829"
"15347",2018-06-11,"Czech Republic","CZ","Heating gas oil","CZK","1000L","0.0389377774316642","798.224437349116","567.212444513667"
"15348",2018-06-11,"Czech Republic","CZ","LPG - motor fuel","CZK","1000L","0.0389377774316642","557.199595047115","376.39007865431"
"15349",2018-06-11,"Denmark","DK","Automotive gas oil","DKK","1000L","0.134242603232562","1392.09579552167","691.080921441229"
"15350",2018-06-11,"Denmark","DK","Euro-super 95","DKK","1000L","0.134242603232562","1644.47188959888","695.510927347903"
"15351",2018-06-11,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","0.134242603232562","956.881275841701","560.597111099178"
"15352",2018-06-11,"Denmark","DK","Heating gas oil","DKK","1000L","0.134242603232562","1360.68302636525","758.175374536863"
"15353",2018-06-11,"Estonia","EE","Automotive gas oil","EUR","1000L","1","1325","611.17"
"15354",2018-06-11,"Estonia","EE","Euro-super 95","EUR","1000L","1","1375","582.83"
"15355",2018-06-11,"Estonia","EE","Heating gas oil","EUR","1000L","1","865","662.83"
"15356",2018-06-11,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","634","335.33"
"15357",2018-06-11,"Finland","FI","Automotive gas oil","EUR","1000L","1","1429","692.5"
"15358",2018-06-11,"Finland","FI","Euro-super 95","EUR","1000L","1","1583","602.79"
"15359",2018-06-11,"Finland","FI","Heating gas oil","EUR","1000L","1","1039","609.2"
"15360",2018-06-11,"France","FR","Automotive gas oil","EUR","1000L","1","1467.1","613.08"
"15361",2018-06-11,"France","FR","Euro-super 95","EUR","1000L","1","1548.9","599.35"
"15362",2018-06-11,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","585.83","446.33"
"15363",2018-06-11,"France","FR","Heating gas oil","EUR","1000L","1","916.51","607.56"
"15364",2018-06-11,"France","FR","LPG - motor fuel","EUR","1000L","1","817.37","565.74"
"15365",2018-06-11,"Germany","DE","Automotive gas oil","EUR","1000L","1","1279","604.39"
"15366",2018-06-11,"Germany","DE","Euro-super 95","EUR","1000L","1","1459","571.55"
"15367",2018-06-11,"Germany","DE","Heating gas oil","EUR","1000L","1","736","557.14"
"15368",2018-06-11,"Germany","DE","LPG - motor fuel","EUR","1000L","1","587","401.48"
"15369",2018-06-11,"Greece","GR","Automotive gas oil","EUR","1000L","1","1427","728.36"
"15370",2018-06-11,"Greece","GR","Euro-super 95","EUR","1000L","1","1654","621.5"
"15371",2018-06-11,"Greece","GR","Fuel oil - Sulphur less than 1%","EUR","t","1","509.82","464.51"
"15372",2018-06-11,"Greece","GR","Lead substitute petrol","EUR","1000L","1","1709","665.81"
"15373",2018-06-11,"Hungary","HU","Automotive gas oil","HUF","1000L","0.00310896937665164","1258.51204725633","640.09162132753"
"15374",2018-06-11,"Hungary","HU","Euro-super 95","HUF","1000L","0.00310896937665164","1230.7595833981","587.712327063578"
"15375",2018-06-11,"Hungary","HU","Fuel oil - Sulphur less than 1%","HUF","t","0.00310896937665164","490.284470697964","468.652261775222"
"15376",2018-06-11,"Hungary","HU","Heating gas oil","HUF","1000L","0.00310896937665164","1258.51204725633","640.09162132753"
"15377",2018-06-11,"Hungary","HU","LPG - motor fuel","HUF","1000L","0.00310896937665164","716.062365925696","456.606497745997"
"15378",2018-06-11,"Ireland","IE","Automotive gas oil","EUR","1000L","1","1389","630.25"
"15379",2018-06-11,"Ireland","IE","Euro-super 95","EUR","1000L","1","1489","602.86"
"15380",2018-06-11,"Ireland","IE","Fuel oil - Sulphur less than 1%","EUR","t","1","556.51","454.67"
"15381",2018-06-11,"Ireland","IE","Heating gas oil","EUR","1000L","1","751.3","539.66"
"15382",2018-06-11,"Italy","IT","Automotive gas oil","EUR","1000L","1","1528.15","635.18"
"15383",2018-06-11,"Italy","IT","Euro-super 95","EUR","1000L","1","1648.07","622.48"
"15384",2018-06-11,"Italy","IT","Fuel oil - Sulphur less than 1%","EUR","t","1","470.29","438.9"
"15385",2018-06-11,"Italy","IT","Heating gas oil","EUR","1000L","1","1293.48","657.02"
"15386",2018-06-11,"Italy","IT","LPG - motor fuel","EUR","1000L","1","663.43","396.53"
"15387",2018-06-11,"Latvia","LV","Automotive gas oil","EUR","1000L","1","1218.59","624.79"
"15388",2018-06-11,"Latvia","LV","Euro-super 95","EUR","1000L","1","1314.18","600.65"
"15389",2018-06-11,"Latvia","LV","Heating gas oil","EUR","1000L","1","794.29","624.79"
"15390",2018-06-11,"Latvia","LV","LPG - motor fuel","EUR","1000L","1","522.75","291.03"
"15391",2018-06-11,"Lithuania","LT","Automotive gas oil","EUR","1000L","1","1175.77","624.71"
"15392",2018-06-11,"Lithuania","LT","Euro-super 95","EUR","1000L","1","1256.88","604.31"
"15393",2018-06-11,"Lithuania","LT","Fuel oil - Sulphur higher than 1%","EUR","t","1","338.8","323.74"
"15394",2018-06-11,"Lithuania","LT","Heating gas oil","EUR","1000L","1","675","536.71"
"15395",2018-06-11,"Lithuania","LT","LPG - motor fuel","EUR","1000L","1","561.55","302.92"
"15396",2018-06-11,"Luxembourg","LU","Automotive gas oil","EUR","1000L","1","1117","619.7"
"15397",2018-06-11,"Luxembourg","LU","Euro-super 95","EUR","1000L","1","1267","620.82"
"15398",2018-06-11,"Luxembourg","LU","Heating gas oil","EUR","1000L","1","661","569.82"
"15399",2018-06-11,"Luxembourg","LU","LPG - motor fuel","EUR","1000L","1","523","430.19"
"15400",2018-06-11,"Malta","MT","Automotive gas oil","EUR","1000L","1","1180","527.6"
"15401",2018-06-11,"Malta","MT","Euro-super 95","EUR","1000L","1","1310","560.79"
"15402",2018-06-11,"Malta","MT","Heating gas oil","EUR","1000L","1","1000","615.37"
"15403",2018-06-11,"Netherlands","NL","Automotive gas oil","EUR","1000L","1","1368","632.77"
"15404",2018-06-11,"Netherlands","NL","Euro-super 95","EUR","1000L","1","1664","588.82"
"15405",2018-06-11,"Netherlands","NL","Fuel oil - Sulphur less than 1%","EUR","t","1","754","717.27"
"15406",2018-06-11,"Netherlands","NL","Heating gas oil","EUR","1000L","1","1123","430.29"
"15407",2018-06-11,"Netherlands","NL","LPG - motor fuel","EUR","1000L","1","683","377.21"
"15408",2018-06-11,"Poland","PL","Automotive gas oil","PLN","1000L","0.2343621833181","1180.29014038295","616.468630621763"
"15409",2018-06-11,"Poland","PL","Euro-super 95","PLN","1000L","0.2343621833181","1192.8378916778","578.073074128759"
"15410",2018-06-11,"Poland","PL","Fuel oil - Sulphur higher than 1%","PLN","t","0.2343621833181","397.405610630669","382.40643089831"
"15411",2018-06-11,"Poland","PL","Fuel oil - Sulphur less than 1%","PLN","t","0.2343621833181","437.352644777239","422.35346504488"
"15412",2018-06-11,"Poland","PL","Heating gas oil","PLN","1000L","0.2343621833181","803.637301085097","598.992242611732"
"15413",2018-06-11,"Poland","PL","LPG - motor fuel","PLN","1000L","0.2343621833181","494.159694391713","292.176990320842"
"15414",2018-06-11,"Portugal","PT","Automotive gas oil","EUR","1000L","1","1364","637.84"
"15415",2018-06-11,"Portugal","PT","Euro-super 95","EUR","1000L","1","1583","627.79"
"15416",2018-06-11,"Portugal","PT","Fuel oil - Sulphur less than 1%","EUR","t","1","657.65","620.79"
"15417",2018-06-11,"Portugal","PT","Heating gas oil","EUR","1000L","1","1189","619.72"
"15418",2018-06-11,"Portugal","PT","LPG - motor fuel","EUR","1000L","1","654","390.72"
"15419",2018-06-11,"Romania","RO","Automotive gas oil","RON","1000L","0.214638334406525","1259.37540244688","663.784073835587"
"15420",2018-06-11,"Romania","RO","Euro-super 95","RON","1000L","0.214638334406525","1246.99506331831","623.691779351792"
"15421",2018-06-11,"Romania","RO","Fuel oil - Sulphur less than 1%","RON","t","0.214638334406525","452.612148529727","437.357802103456"
"15422",2018-06-11,"Romania","RO","Heating gas oil","RON","1000L","0.214638334406525","1012.84825069757","525.303713243185"
"15423",2018-06-11,"Romania","RO","LPG - motor fuel","RON","1000L","0.214638334406525","496.009873363383","350.266151534664"
"15424",2018-06-11,"Slovakia","SK","Automotive gas oil","EUR","1000L","1","1285","654.78"
"15425",2018-06-11,"Slovakia","SK","Euro-super 95","EUR","1000L","1","1417","600.66"
"15426",2018-06-11,"Slovakia","SK","Fuel oil - Sulphur higher than 1%","EUR","t","1","556.22","415.07"
"15427",2018-06-11,"Slovakia","SK","Fuel oil - Sulphur less than 1%","EUR","t","1","562.86","421.71"
"15428",2018-06-11,"Slovakia","SK","LPG - motor fuel","EUR","1000L","1","599","400.89"
"15429",2018-06-11,"Slovenia","SI","Automotive gas oil","EUR","1000L","1","1297.23","594.31"
"15430",2018-06-11,"Slovenia","SI","Euro-super 95","EUR","1000L","1","1358.35","566.63"
"15431",2018-06-11,"Slovenia","SI","Fuel oil - Sulphur less than 1%","EUR","t","1","585.12","483.34"
"15432",2018-06-11,"Slovenia","SI","Heating gas oil","EUR","1000L","1","985.89","554.78"
"15433",2018-06-11,"Slovenia","SI","LPG - motor fuel","EUR","1000L","1","617.15","391.32"
"15434",2018-06-11,"Spain","ES","Automotive gas oil","EUR","1000L","1","1237.96","655.76"
"15435",2018-06-11,"Spain","ES","Euro-super 95","EUR","1000L","1","1333.43","640.67"
"15436",2018-06-11,"Spain","ES","Fuel oil - Sulphur less than 1%","EUR","t","1","455.29","438.71"
"15437",2018-06-11,"Spain","ES","Heating gas oil","EUR","1000L","1","774.37","550.76"
"15438",2018-06-11,"Spain","ES","LPG - motor fuel","EUR","1000L","1","680.56","530.04"
"15439",2018-06-11,"Sweden","SE","Automotive gas oil","SEK","1000L","0.0975324295328197","1522.67628986638","772.047205695894"
"15440",2018-06-11,"Sweden","SE","Euro-super 95","SEK","1000L","0.0975324295328197","1537.01355700771","605.11069930752"
"15441",2018-06-11,"Sweden","SE","Fuel oil - Sulphur less than 1%","SEK","t","0.0975324295328197","884.521603433142","437.823076172827"
"15442",2018-06-11,"Sweden","SE","Heating gas oil","SEK","1000L","0.0975324295328197","1200.91680483761","554.901004584024"
"15443",2018-06-11,"United Kingdom","UK","Automotive gas oil","GBP","1000L","1.13404400090724","1503.96915400318","596.132909956906"
"15444",2018-06-11,"United Kingdom","UK","Euro-super 95","GBP","1000L","1.13404400090724","1458.45996824677","558.199138126559"
"15445",2018-06-11,"United Kingdom","UK","Heating gas oil","GBP","1000L","1.13404400090724","700.068042640054","540.394647312316"
"15446",2018-06-11,"United Kingdom","UK","Standard Grade Burning Oil UK","GBP","1000L","1.13404400090724","566.432297573146","539.464731231572"
"15447",2018-06-18,"Austria","AT","Automotive gas oil","EUR","1000L","1","1243","626.19"
"15448",2018-06-18,"Austria","AT","Euro-super 95","EUR","1000L","1","1294","584.97"
"15449",2018-06-18,"Austria","AT","Fuel oil - Sulphur less than 1%","EUR","t","1","477.7","410"
"15450",2018-06-18,"Austria","AT","Heating gas oil","EUR","1000L","1","807.68","563.89"
"15451",2018-06-18,"Belgium","BE","Automotive gas oil","EUR","1000L","1","1439.9","612.55"
"15452",2018-06-18,"Belgium","BE","Euro-super 95","EUR","1000L","1","1442.5","577.4"
"15453",2018-06-18,"Belgium","BE","Fuel oil - Sulphur less than 1%","EUR","t","1","388.24","371.89"
"15454",2018-06-18,"Belgium","BE","Heating gas oil","EUR","1000L","1","696.3","556.8"
"15455",2018-06-18,"Belgium","BE","LPG - motor fuel","EUR","1000L","1","538","444.63"
"15456",2018-06-18,"Bulgaria","BG","Automotive gas oil","BGN","1000L","0.511299723898149","1129.87012987013","611.258819920237"
"15457",2018-06-18,"Bulgaria","BG","Euro-super 95","BGN","1000L","0.511299723898149","1137.64188567338","585.013805092545"
"15458",2018-06-18,"Bulgaria","BG","Heating gas oil","BGN","1000L","0.511299723898149","1033.43900194294","530.897842315165"
"15459",2018-06-18,"Bulgaria","BG","LPG - motor fuel","BGN","1000L","0.511299723898149","502.86327845383","325.089477451682"
"15460",2018-06-18,"Croatia","HR","Automotive gas oil","HRK","1000L","0.13551053594417","1339.65715834406","657.06348668609"
"15461",2018-06-18,"Croatia","HR","Euro-super 95","HRK","1000L","0.13551053594417","1404.29568398943","600.365878447049"
"15462",2018-06-18,"Croatia","HR","Fuel oil - Sulphur less than 1%","HRK","t","0.13551053594417","575.242225083","553.560539331933"
"15463",2018-06-18,"Croatia","HR","Heating gas oil","HRK","1000L","0.13551053594417","766.718612372112","566.894776068839"
"15464",2018-06-18,"Croatia","HR","LPG - motor fuel","HRK","1000L","0.13551053594417","667.389389525036","526.404227928721"
"15465",2018-06-18,"Cyprus","CY","Automotive gas oil","EUR","1000L","1","1343.64","668.41"
"15466",2018-06-18,"Cyprus","CY","Euro-super 95","EUR","1000L","1","1327.79","626.09"
"15467",2018-06-18,"Cyprus","CY","Fuel oil - Sulphur less than 1%","EUR","t","1","585.6","567.9"
"15468",2018-06-18,"Cyprus","CY","Heating gas oil","EUR","1000L","1","892.59","614.65"
"15469",2018-06-18,"Czech Republic","CZ","Automotive gas oil","CZK","1000L","0.0388515482341971","1256.96414002098","613.389020552469"
"15470",2018-06-18,"Czech Republic","CZ","Euro-super 95","CZK","1000L","0.0388515482341971","1286.60787132367","564.458603675356"
"15471",2018-06-18,"Czech Republic","CZ","Fuel oil - Sulphur less than 1%","CZK","t","0.0388515482341971","371.187691829519","352.849761062978"
"15472",2018-06-18,"Czech Republic","CZ","Heating gas oil","CZK","1000L","0.0388515482341971","799.759120400948","568.685652123237"
"15473",2018-06-18,"Czech Republic","CZ","LPG - motor fuel","CZK","1000L","0.0388515482341971","556.587280003108","376.070165896111"
"15474",2018-06-18,"Denmark","DK","Automotive gas oil","DKK","1000L","0.134228187919463","1405.36912751678","701.744966442953"
"15475",2018-06-18,"Denmark","DK","Euro-super 95","DKK","1000L","0.134228187919463","1630.87248322148","684.697986577181"
"15476",2018-06-18,"Denmark","DK","Fuel oil - Sulphur less than 1%","DKK","t","0.134228187919463","956.778523489933","560.536912751678"
"15477",2018-06-18,"Denmark","DK","Heating gas oil","DKK","1000L","0.134228187919463","1373.95973154362","768.832214765101"
"15478",2018-06-18,"Estonia","EE","Automotive gas oil","EUR","1000L","1","1300","590.33"
"15479",2018-06-18,"Estonia","EE","Euro-super 95","EUR","1000L","1","1350","562"
"15480",2018-06-18,"Estonia","EE","Heating gas oil","EUR","1000L","1","865","662.83"
"15481",2018-06-18,"Estonia","EE","LPG - motor fuel","EUR","1000L","1","634","335.33"
"15482",2018-06-18,"Finland","FI","Automotive gas oil","EUR","1000L","1","1414","680.4"
"15483",2018-06-18,"Finland","FI","Euro-super 95","EUR","1000L","1","1568","590.7"
"15484",2018-06-18,"Finland","FI","Heating gas oil","EUR","1000L","1","1042","611.62"
"15485",2018-06-18,"France","FR","Automotive gas oil","EUR","1000L","1","1464.84","611.2"
"15486",2018-06-18,"France","FR","Euro-super 95","EUR","1000L","1","1546.83","597.62"
"15487",2018-06-18,"France","FR","Fuel oil - Sulphur less than 1%","EUR","t","1","580.88","441.38"
"15488",2018-06-18,"France","FR","Heating gas oil","EUR","1000L","1","916.6","607.63"
